"CONTENT_ID","DO_NM","FACLT_DIV_NM","FACLT_NM","INDUTY","LCT_CL","MANAGE_STTUS","OPER_PD_CL","ROOM_COUNT","SBRS_CL","SIGUNGU_NM","SITE_BOTTOM_CL1","SITE_BOTTOM_CL2","SITE_BOTTOM_CL3","SITE_BOTTOM_CL4","SITE_BOTTOM_CL5"
100081,"인천시","민간","영흥도어울림캠핑장","자동차야영장","해변","운영","봄,여름,가을,겨울","18","전기,장작판매,온수,물놀이장","옹진군","0","18","0","0","0"
100082,"울산시","지자체","당사현대차오션캠프","자동차야영장","해변","운영","봄,여름,가을,겨울","20","전기,무선인터넷,온수","북구","0","0","20","0","0"
100083,"경기도","민간","파인벨리펜션 글램핑 2호점","카라반,글램핑","계곡","운영","봄,여름,가을,겨울","18","전기,무선인터넷,장작판매,운동시설","포천시","0","0","0","0","0"
100084,"강원도","민간","숲이야기","일반야영장","산,숲","운영","봄,여름,가을,겨울","19","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","춘천시","0","0","19","0","0"
100085,"경상북도","민간","큰빛내 야영장","일반야영장","숲,계곡","운영","봄,여름,가을,겨울","17","전기,온수,놀이터","울진군","0","0","17","0","0"
100086,"경기도","민간","노마드글램핑","글램핑","계곡","운영","봄,여름,가을","10","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","가평군","0","0","0","0","0"
100087,"제주도","","하얀보트","자동차야영장","","운영","봄,여름,가을,겨울","0","","서귀포시","0","0","0","0","0"
100088,"경상북도","민간","은하수 관광농원","일반야영장","계곡","운영","봄,여름,가을,겨울","10","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설","김천시","0","9","1","0","0"
100089,"경상북도","민간","백암온천마을 영농조합법인 야영장","카라반","숲","운영","봄,여름,가을,겨울","3","전기,온수,물놀이장,놀이터,운동장","울진군","0","0","0","0","0"
100090,"강원도","민간","가리벨리캠핑장","자동차야영장","산","운영","봄,여름,가을","30","전기,무선인터넷,장작판매","인제군","0","30","0","0","0"
100091,"강원도","민간","에이미캠핑장","일반야영장,자동차야영장","강","운영","봄,여름,가을,겨울","25","전기,무선인터넷,장작판매,온수,트렘폴린,운동시설,마트.편의점","영월군","14","11","0","0","0"
100093,"경상남도","민간","비토애글램핑2호점(BITOLUV GLAMPING Season2)","글램핑","","운영","봄,여름,가을,겨울","14","전기,무선인터넷,온수,물놀이장,놀이터,운동시설","사천시","0","0","0","0","0"
100094,"경기도","민간","캠핑679","일반야영장","계곡","운영","봄,여름,가을,겨울","15","전기,장작판매,온수","가평군","0","15","0","0","0"
100095,"경상북도","민간","더모스트 글램핑","글램핑","숲","운영","봄,여름,가을,겨울","10","전기,무선인터넷,온수,물놀이장,놀이터,운동시설","문경시","0","0","0","0","0"
100096,"경상북도","지자체","젠틀펫 파라다이스","글램핑","계곡","운영","봄,여름,가을","6","전기,무선인터넷,온수,놀이터","문경시","0","0","0","0","0"
100097,"충청북도","민간","아이프로방스","자동차야영장","산","운영","봄,여름,가을,겨울","50","전기,장작판매,온수,물놀이장,놀이터,운동시설","청주시","0","50","0","0","0"
100098,"경상남도","지자체","사천 케이블카 자연휴양림","일반야영장","","운영","봄,여름,가을,겨울","0","온수,놀이터","사천시","0","0","0","0","0"
100099,"충청남도","민간","진악산오토캠핑장","일반야영장","숲","운영","봄,여름,가을","15","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장","금산군","0","8","7","0","0"
100100,"경상북도","민간","라라캠핑장","자동차야영장","숲","운영","봄,여름,가을,겨울","23","전기,장작판매,온수,놀이터,운동시설","경주시","0","23","0","0","0"
100101,"충청북도","민간","속리산풍경캠핑장","일반야영장","숲","운영","봄,여름,가을,겨울","16","전기,장작판매,온수,물놀이장,놀이터,운동시설","보은군","0","16","0","0","0"
100102,"강원도","민간","오색 산새소리캠핑장","일반야영장","계곡","운영","봄,여름,가을,겨울","0","전기","양양군","0","0","0","0","0"
100103,"경기도","민간","파주캠핑장","일반야영장","산","운영","봄,여름,가을,겨울","25","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설","파주시","0","25","0","0","0"
100104,"경상북도","민간","느티담길 캠핑장","자동차야영장","숲","운영","봄,여름,가을,겨울","7","전기,장작판매,온수,놀이터,운동시설","군위군","0","7","0","0","0"
100105,"경기도","민간","이천 인휴 글램핑","일반야영장,글램핑","산","운영","봄,여름,가을,겨울","15","전기,무선인터넷,온수,운동시설","이천시","0","0","0","0","0"
100106,"경상북도","지자체","속리산 시어동 캠핑장","자동차야영장","숲","운영","봄,여름,가을,겨울","14","전기,온수,놀이터","상주시","0","0","14","0","0"
100107,"인천시","민간","바다다 캠핑장","자동차야영장","해변","운영","봄,여름,가을,겨울","22","전기,무선인터넷,장작판매,온수,운동시설","강화군","0","22","0","0","0"
100108,"강원도","민간","대룡산 오토캠핑장","자동차야영장","산","운영","봄,여름,가을,겨울","19","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","홍천군","0","19","0","0","0"
100109,"서울시","민간","무수아취","일반야영장,글램핑","도심","운영","봄,여름,가을,겨울","12","전기,무선인터넷,온수,물놀이장,마트.편의점","도봉구","0","0","0","0","0"
100110,"경상북도","민간","오늘 여기 카라반","일반야영장","","운영","봄,여름,가을,겨울","0","","포항시","0","0","0","0","0"
100111,"경기도","민간","캠프 올모","일반야영장","계곡","운영","봄,여름,가을,겨울","29","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","가평군","0","26","0","0","0"
100112,"충청북도","민간","스타밸리캠핑장","일반야영장","숲,계곡","운영","봄,여름,가을,겨울","26","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트.편의점","진천군","0","26","0","0","0"
100113,"경기도","민간","힐사이드인가평 글램핑&캠핑","일반야영장","산","운영","봄,여름,가을,겨울","32","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","가평군","0","32","0","0","0"
100114,"전라남도","민간","천지 글램핑","글램핑","산","운영","봄,여름,가을,겨울","20","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설","순천시","0","20","0","0","0"
100115,"강원도","민간","비건캠핑","일반야영장","산","운영","봄,여름,가을,겨울","16","전기,무선인터넷,장작판매,온수","영월군","0","0","16","0","0"
100117,"전라남도","민간","별밤캠핑장","일반야영장,글램핑","숲","운영","봄,여름,가을,겨울","22","전기,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점","나주시","0","16","5","0","0"
100118,"경상북도","민간","동산오토캠핑장","일반야영장","숲","운영","봄,여름,가을,겨울","23","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,마트.편의점","군위군","0","23","0","0","0"
100119,"경상북도","민간","글램핑포엠","일반야영장","숲","운영","봄,여름,가을,겨울","10","전기,무선인터넷,온수,물놀이장,놀이터,마트.편의점","청도군","0","0","0","0","0"
100120,"경상남도","민간","캠프파크 자동차 야영장","자동차야영장","숲","운영","봄,여름,가을,겨울","40","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점","창녕군","0","40","0","0","0"
100121,"충청남도","","다울관광농원 야영장","일반야영장","","운영","봄,여름,가을,겨울","0","","서산시","0","0","0","0","0"
100122,"강원도","","라피","자동차야영장,글램핑","계곡","운영","봄,여름,가을,겨울","27","전기,무선인터넷,장작판매,온수,운동시설","평창군","0","0","3","0","0"
100123,"강원도","민간","아리아리 숲속의 야영장","자동차야영장","산","운영","봄,여름,가을","20","전기,장작판매,온수,운동시설","영월군","0","0","20","0","0"
100124,"충청남도","민간","느루 캠핑장","일반야영장","산","운영","봄,여름,가을,겨울","36","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점","부여군","0","36","0","0","0"
100125,"충청북도","민간","우니메이카 단양점","일반야영장","산","운영","봄,여름,가을,겨울","5","전기,무선인터넷,장작판매,온수,놀이터,운동시설","단양군","0","0","0","5","0"
100126,"충청남도","지자체","수리바위 캠핑정원","자동차야영장","계곡","운영","봄,여름,가을","19","전기,무선인터넷,온수,물놀이장,놀이터","부여군","0","0","19","0","0"
100127,"충청북도","민간","더오창호","글램핑","산","운영","봄,여름,가을,겨울","18","전기,무선인터넷,온수,물놀이장,놀이터,운동시설","청주시","0","0","0","0","0"
100289,"충청남도","민간","가델관광농원","일반야영장","숲","운영","봄,여름,가을,겨울","66","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점","아산시","0","66","0","0","0"
100290,"경기도","민간","위드독스in포천","일반야영장","산,숲","운영","봄,여름,가을,겨울","0","","포천시","0","0","0","0","0"
100291,"경기도","민간","썬오브글램핑","일반야영장","","운영","봄,여름,가을,겨울","0","","포천시","0","0","0","0","0"
100292,"인천시","민간","(주)더사칠공 야영장","일반야영장","","운영","봄,여름,가을,겨울","0","","옹진군","0","0","0","0","0"
100293,"경상남도","민간","캠앤캠아지트","일반야영장","숲","운영","봄,여름,가을,겨울","16","전기,무선인터넷,장작판매,온수,산책로,마트.편의점","밀양시","0","16","0","0","0"
100294,"충청남도","민간","해가빛 캠핑장","일반야영장,자동차야영장","해변","운영","봄,여름,가을,겨울","25","전기,장작판매,온수,트렘폴린,물놀이장,운동시설,마트.편의점","서천군","0","11","14","0","0"
100295,"충청남도","민간","원산도비치캠핑장","일반야영장","해변,산","운영","봄,여름,가을,겨울","15","전기,무선인터넷,장작판매,온수,물놀이장,놀이터","보령시","0","11","3","0","0"
100296,"전라남도","민간","여수경도펜션카라반","카라반","해변","운영","봄,여름,가을,겨울","5","전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","여수시","0","0","0","0","0"
100297,"경기도","민간","양평온누리캠핑장","일반야영장","","운영","봄,여름,가을,겨울","0","","양평군","0","0","0","0","0"
100298,"충청북도","민간","캠핑808","일반야영장,자동차야영장","호수","운영","봄,여름,가을,겨울","122","전기,장작판매,온수,놀이터,운동시설","충주시","0","61","1","0","0"
100299,"경기도","민간","두부삼촌캠프","자동차야영장","","운영","봄,여름,가을,겨울","0","","파주시","0","0","0","0","0"
100300,"경상북도","민간","사계오토캠핑장","일반야영장","","운영","봄,여름,가을,겨울","34","전기,무선인터넷,장작판매,온수,물놀이장,운동시설","포항시","0","29","5","0","0"
100301,"경상북도","민간","속리산365캠핑장","일반야영장","계곡","운영","봄,여름,가을,겨울","32","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","상주시","0","32","0","0","0"
100302,"경기도","민간","아린 글램핑","일반야영장","","운영","봄,여름,가을,겨울","0","","가평군","0","0","0","0","0"
100303,"강원도","민간","영월 엄둔밸리 계곡캠핑장 ","일반야영장,자동차야영장,카라반","산,계곡","운영","봄,여름,가을,겨울","15","전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,마트.편의점","영월군","0","10","0","0","0"
100304,"경상북도","민간","약초농원 야영장","일반야영장","숲,계곡","운영","봄,여름,가을,겨울","40","전기,무선인터넷,장작판매,온수,놀이터,운동시설,마트.편의점","청도군","0","40","0","0","0"
100305,"충청남도","민간","부싯돌 캠핑","자동차야영장","숲,계곡","운영","봄,여름,가을,겨울","5","전기,무선인터넷,장작판매,온수","천안시","0","0","0","5","0"
