"RATE_IDX","RATING","CONTENT_ID","NO_DATA"
23043,4.9,7402,8
23044,4.7,100985,8
23045,3.3,783,8
23046,3.5,1128,8
23047,1.5,7108,8
23048,3.7,1887,8
23049,4.7,100065,8
23050,1.1,100700,8
23051,4.3,7509,8
23052,1.1,100653,8
23053,2.4,818,8
23054,3.9,100436,8
23055,3.5,8167,8
23056,4.7,100928,8
23057,3.7,915,8
23058,1.1,7674,8
23059,3.8,482,8
23060,4,101368,8
23061,1.3,7157,8
23062,3.6,7096,8
23063,3.8,8038,8
23064,1.7,2051,8
23065,3.9,100692,8
23066,1,7099,8
23067,1.5,7958,8
23068,3.4,7401,8
23069,2.7,2696,8
23070,3.8,2119,8
23071,4.6,331,8
23072,2.3,7578,8
23073,1.8,240,8
23074,1.1,850,8
23075,1.4,101399,8
23076,3.7,101226,8
23077,4.9,6771,8
23078,3.4,3003,8
23079,2.6,100724,8
23080,1.1,1782,8
23081,3,7902,8
23082,2.8,7852,8
23083,2.6,101108,8
23084,4.5,100538,8
23085,2.4,7574,8
23086,2.5,101172,8
23087,4.8,1076,8
23088,2.5,100494,8
23089,2.6,225,8
23090,4.7,100486,8
23091,2.5,1633,8
23092,4.9,2860,8
23093,3.1,100656,8
23094,3.5,7357,8
23095,2.9,904,8
23096,1.2,100326,8
23097,2.8,1843,8
23098,2.4,101145,8
23099,4.9,100620,8
23100,4.7,100262,8
23101,2.6,7084,8
23102,4.6,100873,8
23103,1.6,6977,8
23104,3.5,3441,8
23105,2.1,7304,8
23106,3.4,101017,8
23107,2.8,100451,8
23108,2.5,100106,8
23109,3.6,2005,8
23110,2.3,100367,8
23111,3.7,4,8
23112,4.8,100822,8
23113,4.1,2228,8
23114,2,101288,8
23115,5,100491,8
23116,3.2,100650,8
23117,3.1,663,8
23118,1.1,101149,8
23119,1.5,2876,8
23120,1.8,8187,8
23121,4.3,7500,8
23122,4.3,100852,8
23123,4.3,2703,8
23124,4.1,100415,8
23125,4.3,2670,8
23126,1.4,401,8
23127,2.3,3167,8
23128,1.1,7827,8
23129,1.7,100867,8
23130,4.3,2685,8
23131,2.3,101385,8
23132,4.9,100446,8
23133,2.6,100201,8
23134,1.1,7107,8
23135,2,100763,8
23136,4.6,1441,8
23137,1.7,6963,8
23138,3.3,2729,8
23139,3.9,2341,8
23140,1.4,2239,8
23141,2.6,6811,8
23142,4.4,3520,8
23143,3.2,100036,8
23144,1.1,100946,8
23145,4.6,987,8
23146,2.1,8181,8
23147,4.5,6787,8
23148,3.7,1698,8
23149,4.4,100944,8
23150,2.6,101297,8
23151,3.7,1040,8
23152,3.9,6968,8
23153,3.5,3458,8
23154,4.5,1931,8
23155,4.1,6856,8
23156,1.4,100469,8
23157,3.3,100715,8
23158,1.1,100139,8
23159,3.3,2541,8
23160,1.4,7848,8
23161,1.9,7713,8
23162,4,1038,8
23163,2.4,101357,8
23164,3.1,2474,8
23165,2.7,2735,8
23166,4.3,100371,8
23167,3,100219,8
23168,4.1,3022,8
23169,2.9,8142,8
23170,1.9,100199,8
23171,1.2,1216,8
23172,4.8,3529,8
23173,1.8,100764,8
23174,3.1,6756,8
23175,3.8,1920,8
23176,4.6,100444,8
23177,4.9,313,8
23178,4.1,8015,8
23179,3.8,100813,8
23180,3.3,100926,8
23181,1.8,100830,8
23182,3.9,8010,8
23183,1.1,7430,8
23184,1.7,1260,8
23185,4.2,100387,8
23186,4.6,100876,8
23187,1.2,154,8
23188,3.1,101126,8
23189,2.6,2812,8
23190,1.1,100924,8
23191,2.4,2052,8
23192,1.7,100236,8
23193,4.8,100130,8
23194,4,7558,8
23195,1.7,101336,8
23196,4.3,1917,8
23197,3.8,2459,8
23198,3.8,101018,8
23199,3,1692,8
23200,4.7,6969,8
23201,3.2,100713,8
23202,3.8,100124,8
23203,3.3,1638,8
23204,2.5,100786,8
23205,3.3,1368,8
23206,2.1,100598,8
23207,4.2,1606,8
23208,1.3,37,8
23209,5,100950,8
23210,4,1686,8
23211,3.9,100592,8
23212,2.7,3112,8
23213,3,2378,8
23214,1.3,1701,8
23215,4.5,100227,8
23216,1.1,100810,8
23217,2.9,100470,8
23218,1.8,1853,8
23219,1.3,7819,8
23220,5,101178,8
23221,3.1,635,8
23222,1.5,2999,8
23223,2.4,100187,8
23224,2.6,3476,8
23225,1.5,7747,8
23226,1.3,1215,8
23227,1.7,1460,8
23228,1.3,100474,8
23229,4.8,100076,8
23230,3.8,100198,8
23231,4.8,165,8
23232,4.4,100183,8
23233,4.1,2155,8
23234,2.7,739,8
23235,4.7,7875,8
23236,1.1,1993,8
23237,3.1,7940,8
23238,2.9,100029,8
23239,2.4,1457,8
23240,1.7,7988,8
23241,4.9,3035,8
23242,1.1,100846,8
23243,1.5,100285,8
23244,4,3055,8
23245,1.5,2326,8
23246,3.1,100664,8
23247,1.9,2226,8
23248,2.4,6989,8
23249,4.9,101378,8
23250,4.5,1774,8
23251,2.3,7561,8
23252,2.4,789,8
23253,3.3,100370,8
23254,1.5,1945,8
23255,4,100347,8
23256,4.4,1794,8
23257,1.3,420,8
23258,3.1,101165,8
23259,2.9,101072,8
23260,3.2,101077,8
23261,3.6,3064,8
23262,4.1,3324,8
23263,2.8,7601,8
23264,1.2,2697,8
23265,2.1,100450,8
23266,1.2,101170,8
23267,2,100271,8
23268,1.8,101146,8
23269,1.8,142,8
23270,1.4,1313,8
23271,1.3,2143,8
23272,1,2928,8
23273,2.7,100622,8
23274,3.1,2961,8
23275,3.5,2701,8
23276,2.5,100665,8
23277,2,7333,8
23278,1.5,100902,8
23279,4.3,100005,8
23280,1.9,7059,8
23281,3.5,101349,8
23282,3,100544,8
23283,2.8,889,8
23284,2.1,7830,8
23285,1.8,829,8
23286,2.9,8100,8
23287,1.9,8074,8
23288,4.8,714,8
23289,3.8,7241,8
23290,1.8,7873,8
23291,3.3,100460,8
23292,2.4,100600,8
23293,1.8,7587,8
23294,4.3,101340,8
23295,4.5,3109,8
23296,3.9,6994,8
23297,1.3,1999,8
23298,3.9,1159,8
23299,4.4,100903,8
23300,4,1703,8
23301,1.6,8051,8
23302,2.7,8098,8
23303,4.2,100599,8
23304,3,100612,8
23305,3.4,8115,8
23306,3.5,8075,8
23307,3,101350,8
23308,2.2,674,8
23309,2.1,7383,8
23310,2.4,100243,8
23311,5,1436,8
23312,2.1,100891,8
23313,4.8,3611,8
23314,2.1,2121,8
23315,1,1525,8
23316,2,8211,8
23317,2.9,100878,8
23318,3,100542,8
23319,2.6,1369,8
23320,4.4,7969,8
23321,4.6,100207,8
23322,3.1,3358,8
23323,3,641,8
23324,2.4,100190,8
23325,3.5,7300,8
23326,3.7,2331,8
23327,1.7,2301,8
23328,2.7,7106,8
23329,4.1,7724,8
23330,4.2,100077,8
23331,3.1,7222,8
23332,1.9,7710,8
23333,3.6,7127,8
23334,3.6,101111,8
23335,2,7196,8
23336,1.6,100591,8
23337,1.2,1449,8
23338,4,616,8
23339,4,2243,8
23340,4.4,101097,8
23341,3.9,100984,8
23342,3.2,7719,8
23343,1,751,8
23344,4.7,100652,8
23345,3.7,6807,8
23346,3.4,100844,8
23347,3.5,2149,8
23348,1.8,3292,8
23349,1.5,1157,8
23350,2,592,8
23351,4.8,100794,8
23352,3.3,794,8
23353,4.2,100004,8
23354,1.7,101308,8
23355,4.3,441,8
23356,1.6,3539,8
23357,3.4,100143,8
23358,3.3,100156,8
23359,4.6,7274,8
23360,4.8,100237,8
23361,2.1,1575,8
23362,3.5,1147,8
23363,3.1,100621,8
23364,2.6,101318,8
23365,2.4,100416,8
23366,1.6,1477,8
23367,2.8,7924,8
23368,3.5,7119,8
23369,1.4,2304,8
23370,2.6,3483,8
23371,4.4,8110,8
23372,3.7,1030,8
23373,3.2,588,8
23374,4.1,483,8
23375,1.8,856,8
23376,4.5,7784,8
23377,2.4,7199,8
23378,1.6,8204,8
23379,2.4,8071,8
23380,3.6,100178,8
23381,3.7,8151,8
23382,4.5,101390,8
23383,1.4,100297,8
23384,4.4,1554,8
23385,2.9,100082,8
23386,1.1,3428,8
23387,2.3,101069,8
23388,2.4,1035,8
23389,1.3,100053,8
23390,1.2,100378,8
23391,4.7,101338,8
23392,1.9,7202,8
23393,3.9,7611,8
23394,4.6,2167,8
23395,1.2,2561,8
23396,2.8,100411,8
23397,1.3,6975,8
23398,4.1,7426,8
23399,4.9,7515,8
23400,2.4,1382,8
23401,4.5,7337,8
23402,3.7,8206,8
23403,2.6,7974,8
23404,4.9,3002,8
23405,1.2,1537,8
23406,1.9,7160,8
23407,2,6990,8
23408,2.1,101358,8
23409,1.3,101010,8
23410,4.2,7488,8
23411,1.7,696,8
23412,2.2,100307,8
23413,1.3,100234,8
23414,2.3,2692,8
23415,1.4,531,8
23416,3.8,7085,8
23417,4.7,971,8
23418,4.9,8003,8
23419,1.7,101104,8
23420,1.5,101386,8
23421,4.7,101009,8
23422,1.9,7355,8
23423,2.2,100270,8
23424,4.5,100385,8
23425,4.9,100118,8
23426,4.7,100322,8
23427,1.5,7076,8
23428,2.1,6765,8
23429,3.7,100487,8
23430,2.8,8160,8
23431,3.4,468,8
23432,4.7,100915,8
23433,3.8,1246,8
23434,1.2,100823,8
23435,1.4,2651,8
23436,4.6,361,8
23437,4.2,7835,8
23438,2.5,7363,8
23439,4.8,100826,8
23440,4,2775,8
23441,4.9,8018,8
23442,2.7,8135,8
23443,3.1,198,8
23444,4.7,1610,8
23445,4.3,614,8
23446,2.7,2028,8
23447,3.9,101125,8
23448,1.8,7329,8
23449,3,100249,8
23450,3.4,100877,8
23451,3.8,8217,8
23452,4.7,676,8
23453,4.1,103,8
23454,3.7,1641,8
23455,2.3,1793,8
23456,3.7,100441,8
23457,4.4,9,8
23458,2.7,7438,8
23459,3,8112,8
23460,1.3,100041,8
23461,3.7,6796,8
23462,4,7731,8
23463,2.2,100119,8
23464,4.3,100044,8
23465,2.8,7002,8
23466,2.1,3141,8
23467,4,7386,8
23468,1.5,3010,8
23469,2.1,101030,8
23470,4.3,3287,8
23471,3,7945,8
23472,3.6,7233,8
23473,3.9,2142,8
23474,4.9,1407,8
23475,2.6,1715,8
23476,4.5,916,8
23477,3.4,100159,8
23478,3.2,101370,8
23479,3.5,100111,8
23480,2.7,8197,8
23481,4,2262,8
23482,1,8013,8
23483,1.1,2749,8
23484,3.5,1032,8
23485,1.9,2179,8
23486,4.7,2555,8
23487,4.1,100912,8
23488,1.3,100857,8
23489,3.1,101324,8
23490,4.3,100490,8
23491,4.9,100480,8
23492,2,100272,8
23493,4.3,100811,8
23494,1.3,100790,8
23495,3.5,6722,8
23496,3.9,7271,8
23497,2.9,100313,8
23498,2.9,1142,8
23499,1.3,7457,8
23500,4.5,3395,8
23501,2.2,100438,8
23502,1.5,101091,8
23503,1,7212,8
23504,2.4,1803,8
23505,4.8,100289,8
23506,3.4,6806,8
23507,1.1,7158,8
23508,2.6,3092,8
23509,1,100769,8
23510,1.5,601,8
23511,4.4,7781,8
23512,2.3,100539,8
23513,2.7,382,8
23514,1.4,8175,8
23515,2.7,100182,8
23516,4.9,7991,8
23517,1.5,3164,8
23518,2.3,1678,8
23519,1.8,3377,8
23520,2.6,8077,8
23521,1.9,12,8
23522,1.9,6997,8
23523,1.6,100740,8
23524,3.4,100667,8
23525,3,100335,8
23526,4.5,101093,8
23527,2.8,101307,8
23528,4.9,7489,8
23529,3.8,2963,8
23530,2.7,100935,8
23531,1.6,2505,8
23532,1.2,7942,8
23533,1,101114,8
23534,1.9,100949,8
23535,1.8,7235,8
23536,3.9,7143,8
23537,3.6,1493,8
23538,2.6,249,8
23539,4.6,6970,8
23540,3.1,100225,8
23541,4.9,7625,8
23542,2.9,7962,8
23543,2.4,7428,8
23544,1.5,1045,8
23545,4.7,1682,8
23546,3.8,7114,8
23547,2,7170,8
23548,3.8,3602,8
23549,3.7,2874,8
23550,1.4,8169,8
23551,4.8,1356,8
23552,3.2,101005,8
23553,4.6,100203,8
23554,2.2,100325,8
23555,1.2,7741,8
23556,2.7,100353,8
23557,2.1,400,8
23558,2.3,100449,8
23559,4.7,3496,8
23560,3,6864,8
23561,1.9,100982,8
23562,4.8,100284,8
23563,4.3,2080,8
23564,4.5,101033,8
23565,2.9,2134,8
23566,1.8,101314,8
23567,3.7,1418,8
23568,4.3,1797,8
23569,2.5,100677,8
23570,3.3,101230,8
23571,4.2,7506,8
23572,2.3,7060,8
23573,2.4,1332,8
23574,2.6,7954,8
23575,2.3,8209,8
23576,1.1,3580,8
23577,4.1,2956,8
23578,4.6,1632,8
23579,4.3,3445,8
23580,3.3,7152,8
23581,4.6,7404,8
23582,3.5,2466,8
23583,2.4,1121,8
23584,4.6,7808,8
23585,2.7,100306,8
23586,4,100554,8
23587,2.4,7281,8
23588,3.5,100712,8
23589,1.6,100185,8
23590,5,6825,8
23591,1.1,7693,8
23592,4.3,100173,8
23593,3.8,8124,8
23594,1.4,7733,8
23595,5,100723,8
23596,4.8,2199,8
23597,1.3,7953,8
23598,3.5,7569,8
23599,2.9,100922,8
23600,1.4,1878,8
23601,4.2,101342,8
23602,4.5,1303,8
23603,4.5,7856,8
23604,2,3627,8
23605,4.2,7218,8
23606,1,1353,8
23607,2.1,100175,8
23608,1.4,7739,8
23609,1.2,100420,8
23610,2.4,3012,8
23611,2,3477,8
23612,3.9,101016,8
23613,2.9,100788,8
23614,5,101330,8
23615,4.2,101122,8
23616,2.4,731,8
23617,4.9,101224,8
23618,2.9,7983,8
23619,1,100252,8
23620,1.2,101250,8
23621,1.9,1885,8
23622,1.3,8033,8
23623,3.4,42,8
23624,3.4,2104,8
23625,4.9,101313,8
23626,2.1,2260,8
23627,3,100670,8
23628,2,100942,8
23629,2.9,2988,8
23630,2.5,100628,8
23631,4.4,7766,8
23632,1.4,3346,8
23633,4.9,7765,8
23634,2,6861,8
23635,1.4,100843,8
23636,1.3,1023,8
23637,3.4,100818,8
23638,2.4,101043,8
23639,3.6,100975,8
23640,4.5,8014,8
23641,4.6,7990,8
23642,3.7,100088,8
23643,2.8,1947,8
23644,4,1516,8
23645,4.9,101240,8
23646,2.5,7581,8
23647,4.8,3120,8
23648,3.4,100319,8
23649,1.6,100071,8
23650,2.2,7541,8
23651,3,2630,8
23652,2.1,7590,8
23653,3.6,101038,8
23654,2.2,101396,8
23655,2,3116,8
23656,4.9,7520,8
23657,4.9,2178,8
23658,2.8,7861,8
23659,3.3,2491,8
23660,3.4,2709,8
23661,1.7,644,8
23662,4.8,100986,8
23663,3.8,1306,8
23664,4.5,100186,8
23665,2.5,1750,8
23666,3.8,101234,8
23667,2.6,1746,8
23668,2.4,1479,8
23669,1.4,2753,8
23670,1.3,100728,8
23671,5,3278,8
23672,4.6,7142,8
23673,4.4,6850,8
23674,3.7,100961,8
23675,2.4,100146,8
23676,3.6,512,8
23677,3.8,57,8
23678,2.3,1167,8
23679,2,100281,8
23680,1.4,7639,8
23681,4.6,7535,8
23682,1.5,2524,8
23683,4.4,2991,8
23684,1.3,7177,8
23685,3.7,2915,8
23686,4.1,8176,8
23687,4.4,1034,8
23688,1.8,100976,8
23689,1.5,7888,8
23690,2.7,2254,8
23691,5,101345,8
23692,4.9,7253,8
23693,3.4,8173,8
23694,2.4,1538,8
23695,4,100510,8
23696,4.4,100714,8
23697,4.6,1511,8
23698,2.9,2793,8
23699,3.7,100841,8
23700,1.8,100160,8
23701,1.4,31,8
23702,3.3,100658,8
23703,3.2,7094,8
23704,3.7,983,8
23705,3.8,100395,8
23706,4.2,7381,8
23707,2,521,8
23708,4.2,1930,8
23709,1.2,3487,8
23710,3.7,101042,8
23711,4.7,3323,8
23712,1.6,7475,8
23713,2,2422,8
23714,3.2,6993,8
23715,2,2166,8
23716,3.6,100331,8
23717,2.9,100770,8
23718,1.5,7609,8
23719,4.6,791,8
23720,1.8,8203,8
23721,4.9,7669,8
23722,1.7,100339,8
23723,2,7588,8
23724,1.2,129,8
23725,1.5,1140,8
23726,3.4,173,8
23727,3.2,931,8
23728,4.1,853,8
23729,1.9,2758,8
23730,2.1,2485,8
23731,2.9,100702,8
23732,1.9,6848,8
23733,3.1,528,8
23734,2.3,289,8
23735,4.2,100624,8
23736,1.6,2610,8
23737,4.6,8134,8
23738,1.5,8056,8
23739,2.9,8084,8
23740,3.6,101223,8
23741,4.5,7100,8
23742,1.9,176,8
23743,2.1,100466,8
23744,3.9,1031,8
23745,3.8,101120,8
23746,2.7,2641,8
23747,4.5,1723,8
23748,2.1,855,8
23749,1.3,2990,8
23750,2.8,7642,8
23751,3.1,100345,8
23752,4.7,100398,8
23753,1.9,7075,8
23754,1.6,100997,8
23755,1.3,100515,8
23756,2.2,3519,8
23757,4.8,8022,8
23758,1.6,1940,8
23759,1.5,1118,8
23760,1.5,100193,8
23761,2.9,100383,8
23762,4,2579,8
23763,5,3423,8
23764,2.4,7922,8
23765,1.1,7186,8
23766,4.3,7528,8
23767,1.6,100205,8
23768,5,555,8
23769,3.4,1934,8
23770,3.5,8092,8
23771,2.3,2022,8
23772,1.1,2632,8
23773,3.2,100536,8
23774,2.5,1308,8
23775,4.7,3126,8
23776,3.5,7917,8
23777,3.7,7185,8
23778,1.7,3415,8
23779,2.7,100674,8
23780,3.7,100428,8
23781,4,100581,8
23782,4,100828,8
23783,2.6,100881,8
23784,4.1,1498,8
23785,4,7543,8
23786,1.6,16,8
23787,1.6,100179,8
23788,2,919,8
23789,2.8,100893,8
23790,1.9,7505,8
23791,3.2,100373,8
23792,1.7,101028,8
23793,2.6,100054,8
23794,3.8,101092,8
23795,4.4,100734,8
23796,2.6,597,8
23797,1.1,101225,8
23798,1.1,881,8
23799,1.1,7996,8
23800,1.6,7644,8
23801,1.2,7769,8
23802,4.7,100122,8
23803,1.3,1540,8
23804,1.9,1476,8
23805,1.4,8214,8
23806,4.3,100479,8
23807,3.8,929,8
23808,2.9,2217,8
23809,1.8,8055,8
23810,4.9,3466,8
23811,3.5,84,8
23812,4.4,1438,8
23813,4.6,2867,8
23814,4.9,100777,8
23815,2.3,100299,8
23816,4.6,8189,8
23817,2.4,100471,8
23818,1.8,1139,8
23819,1.5,632,8
23820,1.2,8086,8
23821,1.8,6983,8
23822,2.8,3014,8
23823,2.2,100933,8
23824,2.3,8030,8
23825,1.4,101046,8
23826,5,1066,8
23827,3.7,7051,8
23828,3.3,782,8
23829,3,8066,8
23830,1.3,6723,8
23831,1.2,7951,8
23832,2.9,100812,8
23833,2.9,1335,8
23834,2.6,1070,8
23835,2.1,1011,8
23836,5,100426,8
23837,3.2,2892,8
23838,2.5,100744,8
23839,2.9,2571,8
23840,3.9,2280,8
23841,1.7,1685,8
23842,1.6,7914,8
23843,2.4,100863,8
23844,1,100827,8
23845,4.5,7245,8
23846,4.7,100171,8
23847,4.5,1736,8
23848,2.4,7832,8
23849,4.3,900,8
23850,2.1,3376,8
23851,2.2,3149,8
23852,2.8,100329,8
23853,3.4,7926,8
23854,1.1,8109,8
23855,3.2,100959,8
23856,3.2,100731,8
23857,2.6,7542,8
23858,2.4,6803,8
23859,2.6,7441,8
23860,2.4,3162,8
23861,4.7,7976,8
23862,5,100360,8
23863,1.1,101301,8
23864,1.1,7206,8
23865,3.5,100889,8
23866,1.1,7572,8
23867,3.5,1626,8
23868,4.3,7318,8
23869,1.5,7065,8
23870,3.5,100365,8
23871,5,7264,8
23872,1.3,978,8
23873,3.2,2222,8
23874,2.1,1838,8
23875,2.3,2982,8
23876,4.2,217,8
23877,4.2,7088,8
23878,2.2,2659,8
23879,2.7,7885,8
23880,3.9,100851,8
23881,1.5,7796,8
23882,4.1,101107,8
23883,1.1,3005,8
23884,1.4,7435,8
23885,4.4,859,8
23886,2.3,2213,8
23887,1.7,3294,8
23888,4.8,100368,8
23889,4.1,101306,8
23890,3.1,8062,8
23891,4.3,100800,8
23892,3,100163,8
23893,4.3,8121,8
23894,1.8,811,8
23895,1.2,100865,8
23896,1.6,7135,8
23897,1.2,7651,8
23898,3.7,2236,8
23899,4.4,6988,8
23900,4.7,6954,8
23901,4,101293,8
23902,2.2,100406,8
23903,3.3,7193,8
23904,2.7,3202,8
23905,3,100267,8
23906,2.3,7675,8
23907,3.8,100242,8
23908,1.3,100597,8
23909,1.5,101327,8
23910,4.1,2783,8
23911,3.7,7110,8
23912,1.7,7468,8
23913,1.5,3084,8
23914,4.4,7633,8
23915,4.1,1796,8
23916,4.3,2958,8
23917,3.4,1911,8
23918,2.4,100012,8
23919,3.9,1807,8
23920,3.4,100516,8
23921,4.3,100127,8
23922,4,1344,8
23923,3.3,51,8
23924,1.7,774,8
23925,2.5,7460,8
23926,3.4,100177,8
23927,4.3,7362,8
23928,2.6,3615,8
23929,4.6,160,8
23930,4.1,101132,8
23931,1.4,100384,8
23932,2.9,101397,8
23933,3.8,1225,8
23934,3.9,2652,8
23935,2.1,7359,8
23936,4.3,1825,8
23937,4.6,7556,8
23938,4.8,1480,8
23939,2.1,804,8
23940,3.8,7310,8
23941,2.4,77,8
23942,1,7761,8
23943,3.7,7584,8
23944,3,3047,8
23945,1.9,101354,8
23946,4.5,2891,8
23947,1.8,7837,8
23948,1.7,908,8
23949,3.3,7680,8
23950,3,100023,8
23951,4.4,100965,8
23952,1,101231,8
23953,2.8,1345,8
23954,4.5,6799,8
23955,2.7,467,8
23956,4.8,1776,8
23957,4.2,7595,8
23958,1,7544,8
23959,3.9,7573,8
23960,4.3,100762,8
23961,2.6,2220,8
23962,3.4,7831,8
23963,2,100938,8
23964,4,2766,8
23965,1.1,2549,8
23966,2.1,2873,8
23967,2.9,3046,8
23968,3.7,824,8
23969,1.8,7800,8
23970,2.2,100853,8
23971,4.8,7030,8
23972,4.8,100105,8
23973,4.6,7957,8
23974,3.4,3113,8
23975,2.7,101001,8
23976,4.9,2974,8
23977,2,100388,8
23978,4.8,2329,8
23979,1.3,7063,8
23980,4.8,1674,8
23981,4.1,100352,8
23982,2.2,7545,8
23983,1,7807,8
23984,1.1,1299,8
23985,3.5,1085,8
23986,4.2,101153,8
23987,1.3,100204,8
23988,1.9,100275,8
23989,3.1,2124,8
23990,1,7901,8
23991,3.6,2413,8
23992,2.5,7982,8
23993,1.1,100648,8
23994,4.4,777,8
23995,4.5,100787,8
23996,4.5,337,8
23997,2.3,2351,8
23998,4.8,100478,8
23999,3.1,7071,8
24000,1.5,100096,8
24001,1.5,8028,9
24002,1.3,391,9
24003,1.8,100380,9
24004,2.9,100607,9
24005,3.5,101012,9
24006,2.9,100417,9
24007,3.9,100854,9
24008,4.2,7826,9
24009,4.1,1846,9
24010,1,7940,9
24011,4.9,100681,9
24012,1.8,1629,9
24013,3.7,80,9
24014,2.6,965,9
24015,1.9,2460,9
24016,3.8,1364,9
24017,4.7,2341,9
24018,2.6,2164,9
24019,3.5,3050,9
24020,1.7,101113,9
24021,4.6,100770,9
24022,1.3,100249,9
24023,4,789,9
24024,3.1,401,9
24025,1.8,1318,9
24026,1.3,7884,9
24027,4.7,7606,9
24028,2.4,7830,9
24029,3.8,950,9
24030,4.1,7942,9
24031,1.2,6814,9
24032,3.5,7171,9
24033,1.9,100639,9
24034,2.4,2581,9
24035,1.4,1316,9
24036,4.4,101312,9
24037,2.7,39,9
24038,1.4,7927,9
24039,4.1,100991,9
24040,1.2,7167,9
24041,4.8,384,9
24042,3.7,2207,9
24043,1.6,101337,9
24044,1.8,1715,9
24045,2.3,100157,9
24046,2.5,101322,9
24047,3.7,100712,9
24048,4.9,100468,9
24049,3.6,100458,9
24050,4.1,101027,9
24051,3.8,7737,9
24052,3.7,2529,9
24053,1.9,100175,9
24054,3.5,6773,9
24055,3.6,563,9
24056,3.9,3333,9
24057,3.1,7901,9
24058,2.7,101372,9
24059,2.9,3521,9
24060,2.7,100344,9
24061,2.4,2563,9
24062,4.8,100919,9
24063,3.7,100845,9
24064,2.4,7734,9
24065,2.1,1794,9
24066,4.1,100630,9
24067,4.1,2793,9
24068,4.2,1704,9
24069,4.5,1504,9
24070,1.5,1066,9
24071,2.7,7762,9
24072,4.1,3389,9
24073,1.8,7122,9
24074,3.4,7639,9
24075,1.4,214,9
24076,3,8119,9
24077,1.6,811,9
24078,3.5,2499,9
24079,3.7,6969,9
24080,4.3,84,9
24081,1.8,137,9
24082,4.3,1291,9
24083,1.9,100590,9
24084,4.6,405,9
24085,3.9,100324,9
24086,2.5,7228,9
24087,4.8,100837,9
24088,3.4,100649,9
24089,3.6,7216,9
24090,4.5,755,9
24091,4.4,3582,9
24092,1.1,7168,9
24093,3.9,101341,9
24094,5,1827,9
24095,3.9,100179,9
24096,1.7,2235,9
24097,3,100978,9
24098,4.4,7523,9
24099,5,7077,9
24100,4.6,100836,9
24101,2,1885,9
24102,4.7,100203,9
24103,4.1,7164,9
24104,4.2,100838,9
24105,1.9,101314,9
24106,2.5,1668,9
24107,3.4,101352,9
24108,3.9,698,9
24109,4.5,1418,9
24110,3.9,227,9
24111,3.9,100654,9
24112,1.3,3429,9
24113,1.3,2703,9
24114,4.6,100620,9
24115,3,2867,9
24116,3.6,101062,9
24117,3.7,101353,9
24118,2.4,100181,9
24119,2.1,100963,9
24120,2.2,57,9
24121,2.3,100669,9
24122,2.8,2546,9
24123,3,101319,9
24124,1.1,100167,9
24125,4.6,8105,9
24126,1.9,7928,9
24127,1.8,8180,9
24128,3.8,101379,9
24129,4,2474,9
24130,4.4,7217,9
24131,2.6,100568,9
24132,3.1,8212,9
24133,2.7,3545,9
24134,1.6,7922,9
24135,2.7,100881,9
24136,4.2,100362,9
24137,3.3,100852,9
24138,3.1,630,9
24139,1.4,1303,9
24140,1.9,100225,9
24141,3.4,7415,9
24142,2.7,3126,9
24143,1.4,101158,9
24144,2.3,1119,9
24145,3.2,100677,9
24146,1.5,100769,9
24147,3.7,222,9
24148,2.4,100467,9
24149,4.9,101152,9
24150,3.9,100112,9
24151,3,7854,9
24152,2.8,100655,9
24153,4.7,100843,9
24154,3.2,3160,9
24155,1,7749,9
24156,5,6731,9
24157,4,269,9
24158,2.9,100178,9
24159,2.2,8003,9
24160,4.9,2877,9
24161,2.2,1471,9
24162,2,7999,9
24163,2.5,1125,9
24164,4.9,7092,9
24165,2.7,3294,9
24166,1.7,100370,9
24167,1.4,320,9
24168,2.8,702,9
24169,3.8,100126,9
24170,2.9,2355,9
24171,1.6,1542,9
24172,2,100163,9
24173,3.8,7934,9
24174,4.9,100482,9
24175,3.9,1540,9
24176,4.7,3352,9
24177,3.2,101300,9
24178,2.5,989,9
24179,2.9,1325,9
24180,3.5,7437,9
24181,4.8,2155,9
24182,1.6,3162,9
24183,4,6733,9
24184,1.2,1097,9
24185,4,3408,9
24186,4.4,443,9
24187,4.1,7181,9
24188,3.7,1900,9
24189,2.8,100948,9
24190,1.7,100211,9
24191,2.8,1360,9
24192,2,9,9
24193,4.7,100621,9
24194,4.3,100295,9
24195,1.3,100330,9
24196,3.6,100955,9
24197,4.7,2418,9
24198,2.8,1357,9
24199,4.5,2966,9
24200,3.3,1431,9
24201,3.3,7430,9
24202,4.4,7338,9
24203,3.8,100720,9
24204,3.5,100643,9
24205,1.8,1317,9
24206,4.6,100392,9
24207,2.2,1961,9
24208,3.4,2913,9
24209,1.4,87,9
24210,3.1,2928,9
24211,3.5,3616,9
24212,1.7,7107,9
24213,2.9,7984,9
24214,3.3,3615,9
24215,3.1,3466,9
24216,1.4,2894,9
24217,2.4,3568,9
24218,4.9,101359,9
24219,3.7,627,9
24220,3.3,7979,9
24221,2,1043,9
24222,1.6,1736,9
24223,3.2,101249,9
24224,2.4,101135,9
24225,3.2,2373,9
24226,2,7029,9
24227,4.4,7638,9
24228,4.2,3170,9
24229,4.7,100924,9
24230,3.1,7548,9
24231,4.6,2495,9
24232,3.3,7027,9
24233,4.2,42,9
24234,4,2985,9
24235,4.7,6977,9
24236,2.9,100688,9
